year	읍면동명	자치구	선거인수	새누리당	더불어민주당	국민의당	비율	독거노인수	유년부양비	노년부양비	노령화지수	사업체수	종사자수	사업체 창업률	기초수급자인원수	보육시설	금융기관	사업체 평균연령	장애등급별 장애인현황	인구	면적	인구밀도	소득(동별)
2012	조원동	관악구	15663	2864	0	2836	0.50245614	498	11.4	12.9	113.7	2176	6979	12.9	330	498	2	7.999	825.5	19744	1.35	14625	169685.0161
2012	미성동	관악구	27925	5802	0	4787	0.547927094	736	15.1	13.1	86.9	1612	6761	12	895	827	4	8.667	825.5	34676	7.92	4378	303896.8797
2012	난곡동	관악구	25340	4525	0	4053	0.527512241	860	15.5	15.6	100.2	936	2327	10.9	1242	731	2	9.917	825.5	31240	0.98	31878	275518.3576
2012	난향동	관악구	13839	2456	0	2716	0.474864656	409	22.9	14.2	62	379	1642	11.3	427	488	2	8.417	825.5	17899	0.67	26715	157394.0718
2012	서원동	관악구	20875	3164	0	4858	0.394415358	474	9.8	11.9	121	1267	7033	19.1	502	390	3	6.999	825.5	24274	1.8	13486	215095.9002
2012	신원동	관악구	16806	2955	0	3242	0.476843634	581	12	15.4	128.9	887	2385	14	607	511	1	8.334	825.5	20484	1.53	13388	178940.4034
2012	서림동	관악구	21459	3532	0	5228	0.403196347	532	9.7	12.1	124.9	844	2654	14.1	532	307	1	8.417	825.5	24916	3.27	7620	218997.5096
2012	삼성동	관악구	24601	4691	0	4929	0.487629938	1065	14.3	19.3	135.1	1160	2600	9.4	1009	601	4	10.334	825.5	29711	3.05	9741	262667.5411
2012	대학동	관악구	20526	2995	0	5575	0.349474912	424	8.4	9.8	117.3	1596	10394	18.9	476	507	11	6.583	825.5	24078	0.98	24569	206636.5812
2012	중곡1동	광진구	14070	3091	4192	0	0.424413017	365	12.4	13.1	105.1	1631	6112	11	444	359	4	8	695	17244	0.62	27813	246085.216
2012	중곡2동	광진구	18556	4228	5425	0	0.43799855	405	15	11.8	78.5	1725	6034	16.1	622	617	4	7.083	895	23234	0.55	42244	327723.7257
2012	중곡3동	광진구	15410	3511	4370	0	0.44550184	401	14.5	12.8	88.6	1374	4205	15.4	704	871	1	7.75	807	19106	0.6	31843	271254.6236
2012	중곡4동	광진구	25624	6439	7575	0	0.459469102	652	15.5	13	84.3	1550	4804	15.1	1079	895	2	8	1319	32281	2.32	13914	454035.82
2012	능동	광진구	9427	2195	2836	0	0.436294971	242	12.2	13.1	107.8	715	4237	9.1	191	205	4	7.999	405	11328	1.1	10298	160218.9223
2012	구의2동	광진구	21460	5380	6289	0	0.461050647	559	17.7	13.8	77.6	1330	4934	11.6	677	841	3	8.917	1181	27744	1.39	19960	384460.5874
2012	광장동	광진구	25031	8222	7259	0	0.531102642	457	27.6	10.2	36.9	1332	10149	14.9	124	509	10	7.667	771	37100	2.39	15523	503613.6341
2012	군자동	광진구	17947	3848	5073	0	0.431341778	484	11.9	12.5	105.7	1627	7657	14.2	531	665	4	7.75	828	22227	0.74	30036	315223.5776
2012	구의1동	광진구	19037	3534	5703	0	0.382591751	497	12.2	11.9	97.1	1835	6353	14.1	519	612	5	7.5	827	23547	0.56	42048	336559.7943
2012	구의3동	광진구	23708	6262	7241	0	0.463748797	473	16.9	11.2	66	2630	19257	17.4	249	568	10	7	824	30036	1.02	29447	427851.7442
2012	자양1동	광진구	20220	3552	5777	0	0.380748205	620	12.8	12	93.6	1705	8742	13.5	685	639	3	8.5	941	26164	0.57	45902	386053.0528
2012	자양2동	광진구	23178	4971	6835	0	0.42105709	470	16.8	11.7	69.3	1561	7671	11.5	416	566	3	8.25	1037	29114	1.68	17330	413660.4825
2012	자양3동	광진구	24856	6424	7575	0	0.458889921	477	19.9	10.6	53.3	1316	6130	12.6	255	882	7	7.583	859	32296	1.2	26913	456600.6757
2012	자양4동	광진구	22118	3843	6119	0	0.38576591	714	10	12.5	125	2056	6816	15.7	692	657	2	7.917	1111	28858	1.16	24878	417493.6734
2012	화양동	광진구	18808	2920	5257	0	0.357099181	443	7.1	9.4	132.3	2441	14551	17.7	315	464	10	6.417	687	23990	1.16	20681	342816.9147
2012	고척1동	구로구	20257	5464	6143	0	0.470750409	521	18	14	77.6	2476	8230	8.8	421	815	3	10.417	1111	25668	1.16	22128	589297.5141
2012	고척2동	구로구	24230	5958	7657	0	0.437605582	672	19.8	13.7	69.2	1456	3888	11.3	734	1035	2	10.083	1334	31570	1.02	30951	713550.9482
2012	개봉1동	구로구	27493	6959	8293	0	0.45626803	789	16.5	14.6	88.4	1714	5350	11.4	912	990	3	9.583	1521	34759	1.31	26534	800011.7624
2012	개봉2동	구로구	27977	7803	9162	0	0.45994695	571	18.3	13.7	75	1168	2601	10.3	592	1027	3	10.167	1339	35133	0.8	43916	793395.7881
2012	개봉3동	구로구	17471	4291	5225	0	0.450924758	307	18.3	14	76.4	1046	2610	12.5	587	837	2	9.999	924	22565	0.81	27858	503810.9702
2012	오류1동	구로구	17184	4647	5072	0	0.478135611	628	15	14.9	99.4	1122	4540	12.9	596	576	5	9.75	1026	21578	0.59	36573	489310.2048
2012	오류2동	구로구	30480	8193	9734	0	0.457020137	659	23.9	14.5	60.8	1371	6233	14.7	955	1500	1	10.417	1849	40874	4.6	8886	910421.4969
2012	수궁동	구로구	20349	5863	5792	0	0.503045903	560	19.2	13.6	70.8	1129	5826	9.1	555	770	1	11.583	1193	25979	2.67	9730	590838.2205
2012	신도림동	구로구	29103	7280	10655	0	0.405910231	425	22.4	10.4	46.5	2490	13980	11.8	131	880	8	9.167	1056	38378	1.47	26107	865831.6431
2012	구로1동	구로구	17678	3675	6883	0	0.348077287	274	21.1	8.9	42	715	2744	9.5	69	753	2	11.167	586	23320	1.02	22863	530388.1544
2012	구로2동	구로구	27280	5071	7790	0	0.394292823	1027	11.6	14.3	122.6	7722	26613	8.4	775	1014	12	10.167	1602	39579	1.76	22488	930699.9111
2012	구로3동	구로구	23099	3328	8611	0	0.278750314	2237	15.1	10.2	67.5	5592	74353	16.2	290	716	24	7.667	944	28948	1.02	28380	660713.7841
2012	구로4동	구로구	21923	3717	7293	0	0.33760218	769	14	13.5	96.7	1951	4957	14.5	662	783	5	8.75	1310	30490	0.46	66283	707931.9016
2012	구로5동	구로구	25502	5272	8853	0	0.373238938	3115	15.5	11.7	75.7	4555	26098	11.2	312	1095	6	11.25	1169	35276	1.03	34249	804769.826
2012	가리봉동	구로구	12409	1894	3334	0	0.362280031	692	6.5	11.7	181.4	1016	2669	12.6	587	375	1	10.083	857	20359	0.4	50898	507186.9297
2012	가산동	금천구	17197	2755	4876	0	0.361027388	588	8.3	9.7	117.5	10942	132931	14	468	717	34	7.5	834	23901	2.5	9560	1213192.591
2012	독산1동	금천구	26169	4711	7375	0	0.389789839	693	13.4	12.5	93.3	3280	20363	13	1258	672	7	9.167	1707	35601	2.08	17116	1807315.27
2012	독산2동	금천구	18715	3160	4930	0	0.390605686	561	13.8	11.8	85.4	1245	3454	14.9	1031	1137	3	8.083	945	24050	0.61	39426	1182324.032
2012	독산3동	금천구	23621	4123	5908	0	0.41102582	744	11.8	12.2	103.2	2233	8752	12.6	942	981	3	8.083	1278	31752	0.92	34513	1551921.631
2012	독산4동	금천구	15629	2509	4020	0	0.384285495	399	14	11.5	82.3	1047	3406	12	743	721	2	8.167	768	20371	0.59	34527	988182.1549
2012	시흥1동	금천구	28553	5422	7275	0	0.427030007	967	14.7	13.8	94.1	3087	13306	13.3	1223	1003	10	8.583	1605	38386	1.71	22448	1848279.206
2012	시흥2동	금천구	19405	4225	5944	0	0.415478415	434	22.1	14.8	67.2	534	1565	10.7	1115	586	2	9.334	1173	25237	1.26	20029	1227462.019
2012	시흥3동	금천구	10375	2242	2857	0	0.439694058	339	14.6	16.7	113.9	3169	9283	5.7	275	300	5	10.334	620	12821	1.07	11982	623923.4578
2012	시흥4동	금천구	19299	3553	4887	0	0.420971564	547	16.5	13.6	82.5	908	2019	12	934	1043	1	8.75	1031	24511	0.87	28174	1196593.46
2012	시흥5동	금천구	19405	3677	4928	0	0.427309704	776	15.8	16.7	105.6	1206	3486	13.9	1240	1386	1	8.5	1249	24104	1.39	17341	1188682.179
2012	월계1동	노원구	19193	5359	4633	0	0.536329063	626	16.4	15.8	96.7	1387	5054	11.5	644	800	3	8.334	1001	23366	1.16	20143	180095.3752
2012	월계2동	노원구	24782	6710	5822	0	0.535429301	1109	17.9	17	94.7	1055	3651	12.4	2749	629	1	10.083	2216	30680	1.94	15814	231003.0062
2012	월계3동	노원구	28453	8361	7597	0	0.523937837	825	21.4	15.2	70.9	939	3549	11.7	1642	1029	3	9.999	1987	35986	1.17	30757	268813.3305
2012	공릉1동	노원구	32807	8534	8211	0	0.50964467	930	16.2	13.2	81.7	2536	10716	14	1789	1044	7	8.083	2231	40455	1.41	28691	302341.843
2012	공릉2동	노원구	34877	10611	8709	0	0.549223602	686	21.9	10.7	49.1	1780	9436	13.9	626	1510	8	9	1564	47260	6.82	6930	348012.033
2012	상계1동	노원구	34528	7918	0	10584	0.427953735	1647	17.7	14.3	80.7	2795	8031	13.1	1049	1466	2	10.083	1954	44358	5.62	7893	330840.3379
2012	상계2동	노원구	18117	4194	0	5248	0.444185554	483	14.9	13.2	88.6	2195	8249	17.1	716	989	2	6	913	22596	0.61	37043	169827.9164
2012	상계3.4동	노원구	32152	6760	0	9096	0.426337033	1450	16.6	19.8	118.8	1721	4957	12.3	2014	1055	1	9.334	2180	39274	5.62	6988	295978.3892
2012	상계5동	노원구	19474	4104	0	5776	0.415384615	631	16.3	15.3	93.9	1306	2729	13.1	1284	674	2	7.917	1106	24398	0.44	55450	182614.088
2012	상계8동	노원구	19488	4100	0	7448	0.355039834	396	28.8	10.6	36.9	590	1965	12.2	158	879	3	9.583	804	27421	0.67	40927	203919.4353
2012	상계9동	노원구	18625	4151	0	6670	0.383605951	482	22.7	11.7	51.5	730	2314	12.2	298	528	4	10.417	777	24816	0.81	30637	185117.9849
2012	상계10동	노원구	16092	3610	0	5516	0.395573088	393	19.2	10.9	56.9	460	1757	9.6	298	504	2	10.167	592	20711	0.8	25889	154767.4953
2012	하계1동	노원구	23661	7331	6635	0	0.524917657	869	15.8	13.2	83.7	891	6891	12	2539	717	3	8.917	2142	30877	1.55	19921	229351.0269
2012	하계2동	노원구	19190	5550	5961	0	0.482147511	502	21.3	11.9	55.6	370	1169	11.4	1005	441	1	11.083	1084	25914	0.51	50812	193007.4824
2012	중계본동	노원구	21294	6613	5967	0	0.525675676	495	21.7	10.1	46.5	1167	4561	17	438	435	3	7.583	994	30010	1.97	15234	225617.4055
2012	중계1동	노원구	20579	6400	6445	0	0.498248346	401	25.2	8.2	32.5	895	3728	13.2	607	680	6	8.083	840	30489	0.63	48395	227047.1455
2012	중계2.3동	노원구	32696	8775	10068	0	0.465690177	1256	20.2	17.5	86.5	1161	5049	14.4	4120	839	3	8.334	3310	42416	1.7	24951	315550.2694
2012	중계4동	노원구	17584	4965	5302	0	0.483588195	614	18.4	15.2	83	994	3618	16.6	1378	420	3	7	1343	22599	0.9	25110	170183.4994
2012	상계6.7동	노원구	28294	7581	8838	0	0.461721177	884	22	12.1	54.9	1892	14903	15.2	734	918	15	8.917	1261	37203	1.11	33516	278102.9361
2012	쌍문1동	도봉구	17881	3895	5200	0	0.428257284	261	16.4	18.1	110.5	921	3734	11.3	872	633	2	8.25	1009	22320	1.24	18000	149765.3981
2012	쌍문3동	도봉구	15380	3076	4638	0	0.398755509	464	15.5	17	109.7	910	3293	12.6	464	635	1	7.083	795	18767	0.5	37534	125253.3878
2012	창1동	도봉구	22304	4858	7691	0	0.38712248	638	19.1	14.8	77.4	1062	3207	10.6	369	634	5	7.5	1064	28661	0.88	32569	191173.7794
2012	창2동	도봉구	25078	4975	7632	0	0.394622035	592	18	13.7	76.2	1328	4135	12.7	889	1058	1	8.167	1205	31719	1.07	29644	211858.0685
2012	창3동	도봉구	12750	2449	3628	0	0.402994899	425	16.5	15.8	95.6	945	1886	14.4	813	794	4	7.334	713	16089	0.67	24013	106346.9657
2012	창4동	도봉구	23521	5701	8319	0	0.406633381	479	20.9	12.9	61.9	1138	6659	13	275	637	4	7.75	1007	30897	0.96	32184	205854.4503
2012	창5동	도봉구	22188	5473	7097	0	0.43540175	308	17.1	13.3	77.8	2115	6557	11.3	351	656	5	6.917	993	27914	0.7	39877	186430.5893
2012	쌍문2동	도봉구	17582	4182	4765	0	0.467419247	421	15.7	15.9	101.2	1210	3838	12	798	480	1	7.5	952	21727	0.54	40235	145605.9853
2012	쌍문4동	도봉구	16764	4740	4979	0	0.487704496	375	18.4	12	64.9	584	1880	14.9	184	392	2	7.917	637	21798	0.52	41919	144856.3622
2012	방학1동	도봉구	25796	6623	7010	0	0.485806499	302	15.4	14.4	93.2	2358	10834	18.2	1141	1125	8	6.5	1407	32448	0.69	47026	215427.0703
2012	방학2동	도봉구	19191	4261	5022	0	0.459011096	712	15.8	16.1	102.1	1327	3121	15.4	1867	984	4	7.583	1120	23957	0.74	32374	160658.1508
2012	방학3동	도봉구	24621	6703	7499	0	0.471975778	438	20.2	13.1	64.9	918	2874	11.2	285	936	4	8.583	1023	32106	2.64	12161	214345.7556
2012	도봉1동	도봉구	20805	5391	5290	0	0.504728022	727	12.5	21.5	172	1675	5316	13.9	1016	853	2	8.417	1535	24638	8.72	2825	166117.7948
2012	도봉2동	도봉구	25637	7262	7758	0	0.483488682	530	17	18.9	111.1	1402	5486	17.3	745	989	3	7.75	1512	31413	0.83	37847	209735.2422
2012	용신동	동대문구	27372	6009	6583	0	0.477207751	873	12.7	18.6	146.8	5468	27469	8.9	1164	702	11	9.25	1617	33602	1.61	20871	564011.1178
2012	제기동	동대문구	23620	5672	5867	0	0.491550394	1199	12.8	19.2	150.5	4722	11201	7.3	1074	690	9	11.334	1401	29474	1.18	24978	495152.5839
2012	청량리동	동대문구	20859	5850	4798	0	0.549398948	1177	12.8	23	180.2	1731	8070	9.1	1250	500	7	11.334	1423	25438	1.2	21198	428539.9795
2012	회기동	동대문구	9419	2173	2392	0	0.476013143	184	11.5	12.9	111.9	989	9677	18.6	209	291	6	7.999	381	12664	0.76	16663	211533.2831
2012	휘경1동	동대문구	14321	3126	3480	0	0.473206176	463	11.2	15.3	136.1	1045	4039	13.5	397	294	2	9.667	746	17724	0.63	28133	301204.0967
2012	휘경2동	동대문구	20519	5119	5766	0	0.470280202	391	17.8	13.7	76.9	1099	4409	7.9	405	748	2	11.833	852	26392	1.05	25135	436908.1463
2012	이문1동	동대문구	26586	5901	6656	0	0.469937087	880	12.4	14.5	117.5	1501	6039	12.5	900	645	4	9.917	1321	33770	1.04	32471	572146.3734
2012	이문2동	동대문구	18233	4529	5258	0	0.462756718	341	19.5	15	76.6	734	2126	9.7	731	734	4	10.583	983	23673	0.69	34309	394069.1212
2012	전농1동	동대문구	22506	5275	6180	0	0.460497599	1290	13.5	20.2	149.3	2206	7911	10.4	1410	580	3	9.5	1579	27251	1.19	22900	462228.9215
2012	전농2동	동대문구	16874	4756	5427	0	0.467052931	428	19.3	16.8	86.8	782	4213	11.9	582	403	4	12.583	946	21753	0.86	25294	362027.1941
2012	답십리1동	동대문구	16627	4008	4824	0	0.453804348	590	16.1	17.2	107	2098	9558	8.7	630	605	8	12.5	958	20582	0.86	23933	349865.9019
2012	답십리2동	동대문구	25608	6622	8428	0	0.44	817	18.5	16.5	89	1854	5342	9.9	969	1065	1	10.999	1564	32184	0.8	40230	540620.1783
2012	장안1동	동대문구	30317	7689	9142	0	0.456835601	774	15.9	13.4	84.4	4543	21258	9.1	903	1310	12	9.167	1516	38129	1.25	30503	634433.4841
2012	장안2동	동대문구	25935	6736	8033	0	0.45609046	399	19.3	13.6	70.7	3109	11085	14	721	949	3	8.25	1297	33047	1.08	30599	549021.6182
2012	노량진1동	동작구	28015	7535	9021	0	0.45512201	1325	16.4	16.3	99.4	2881	10811	9.6	570	695	6	12.5	1342	35008	1.58	22157	421338.1882
2012	노량진2동	동작구	13661	3105	3898	0	0.443381408	536	10.7	16.1	150.9	1060	5119	13.9	538	233	4	9.417	695	16697	0.65	25688	204681.4863
2012	상도2동	동작구	21057	5599	6282	0	0.471256628	236	17.2	15.6	90.5	1281	4346	12.3	378	630	4	9.833	1002	26232	0.97	27043	315503.1754
2012	상도3동	동작구	20378	4627	6634	0	0.410887133	451	15.8	16.6	104.7	992	2748	12.8	637	770	3	10.583	1130	24985	0.6	41642	302652.8941
2012	상도4동	동작구	24075	5408	7235	0	0.427746579	663	16.6	15.4	92.9	1021	2694	10.1	794	898	1	11.334	1314	30065	0.75	40087	362361.1508
2012	대방동	동작구	31117	8230	10110	0	0.448745911	814	19.4	13.2	67.9	1653	12649	11.3	1072	666	6	9.917	1644	40795	1.55	26319	490096.7829
2012	신대방1동	동작구	20457	5418	6711	0	0.446697997	497	18.1	12.2	67.3	1018	3975	16.6	302	610	4	8.917	871	28931	0.62	46663	355660.3045
2012	신대방2동	동작구	16450	4141	5181	0	0.444217979	417	20	14.3	71.8	1263	19901	12.4	327	399	8	8.75	775	21431	1.03	20807	255770.9443
2012	상도1동	동작구	32531	9746	8394	0	0.537265711	813	15.7	13.8	88.5	1670	6517	14.3	839	1016	7	9.083	1529	43787	1.51	28998	488011.0097
2012	흑석동	동작구	27711	8343	6461	0	0.563563902	1084	14.3	17.2	120	1619	9261	14.7	575	828	8	10.167	1388	36533	1.68	21746	418473.2467
2012	사당1동	동작구	20237	5152	5593	0	0.479478827	487	10.5	12.4	118.3	1808	8482	13.8	366	671	9	8.25	810	24361	0.79	30837	295268.7772
2012	사당2동	동작구	24678	7774	6426	0	0.547464789	402	14.9	15.5	103.8	1553	5488	15.1	380	678	2	8.334	936	30050	2.75	10927	361989.5475
2012	사당3동	동작구	21421	7039	5389	0	0.566382362	517	16.2	15.1	93.4	1011	4444	9.4	237	596	3	11	840	26396	0.92	28691	316198.4332
2012	사당4동	동작구	12620	3490	3518	0	0.498002283	355	14.4	15.3	106.6	698	1672	11.3	303	380	4	9.334	588	15380	0.38	40474	185729.7188
2012	사당5동	동작구	12495	3478	3578	0	0.492913832	378	17.4	13.9	80.2	494	1521	9.9	255	353	4	9.75	567	15612	0.57	27389	188762.4811
2012	공덕동	마포구	30111	6719	9014	0	0.427064133	1182	15.1	16.9	112.1	2536	17164	11.3	783	627	13	9.25	1595	37138	1.01	36773	1303320.585
2012	아현동	마포구	15733	4011	4636	0	0.463860298	540	14.9	16.2	108.1	1741	12526	11.2	472	498	8	8.667	719	19444	0.76	25586	678999.3923
2012	도화동	마포구	18993	5484	5957	0	0.47932873	601	18.3	17.9	98.2	1879	14457	13.6	387	421	9	8.583	840	23725	0.62	38257	834391.4211
2012	용강동	마포구	15210	4107	4776	0	0.462343803	419	21.5	15	69.8	2398	15858	13	231	280	11	8.167	549	19333	0.84	23015	674852.3523
2012	대흥동	마포구	12752	2340	3653	0	0.390455531	561	7.8	14.6	187.1	1563	16141	12.5	281	210	4	8.833	595	15889	0.88	18056	559118.5716
2012	염리동	마포구	14869	3107	4418	0	0.412890365	562	14.3	16	112.2	759	4257	8.7	316	545	1	11	763	18047	0.43	41970	648820.0927
2012	신수동	마포구	18680	4504	5912	0	0.432411674	495	18	15.5	85.7	1397	5375	10.2	253	532	2	9.917	773	22237	0.78	28511	826620.0772
2012	서강동	마포구	20773	4492	6148	0	0.422180451	465	16.1	11.8	73.2	1351	10411	17.6	215	724	4	7.083	714	25616	1.45	17666	901022.854
2012	서교동	마포구	24545	4495	7013	0	0.390597845	600	10.1	13	128.8	8003	51978	20.5	279	401	27	6	811	29491	1.65	17873	1012435.349
2012	합정동	마포구	17020	3331	4949	0	0.402294686	487	15.5	13.6	87.9	1812	8490	16.4	362	347	3	7.334	675	20605	1.69	12192	733851.8375
2012	망원1동	마포구	20032	3899	5887	0	0.398426323	596	16	14.7	92	1362	3790	15.6	598	564	2	7.667	979	24534	1.14	21521	869832.9312
2012	망원2동	마포구	16879	3502	5187	0	0.403038324	443	19.5	15	76.8	1224	3572	13.8	383	553	3	8.083	851	21350	0.67	31866	753715.8107
2012	연남동	마포구	16317	3360	4733	0	0.415173607	497	12.2	15.3	125.3	1150	4543	13.7	210	488	1	8.083	678	20202	0.65	31157	713046.9393
2012	성산1동	마포구	17037	3254	4855	0	0.401282526	454	15.9	14.7	92.2	1579	8483	16.5	430	387	3	8.167	766	21372	0.8	26715	742320.163
2012	성산2동	마포구	31455	6849	10038	0	0.405578255	938	22.3	15	67.2	1660	8608	11.9	1590	1321	3	8.417	1968	40975	2.07	19773	1441741.114
2012	상암동	마포구	23905	5546	7912	0	0.412096894	376	31.3	13.4	42.6	1639	27067	17.6	588	1120	12	6.083	1286	33618	8.4	4004	1166537.962
2012	충현동	서대문구	17340	4335	4836	0	0.47268564	173	12.9	17.9	138.4	1613	20424	14.1	408	722	11	10.417	786	20749	1.08	19212	449489.7779
2012	천연동	서대문구	16082	4549	5297	0	0.462015031	297	19.4	18.7	96.4	793	2488	14.2	535	560	1	10.167	850	20457	0.97	21090	435300.2683
2012	북아현동	서대문구	9303	2163	2823	0	0.433814681	942	13.4	16.9	126	674	1795	9.9	289	433	2	11.083	461	11227	0.46	24407	246664.5045
2012	신촌동	서대문구	15953	3285	4592	0	0.417036943	330	10.6	11.3	106.7	3732	30867	19.3	496	512	15	6.667	549	21586	2.63	8208	459888.3588
2012	연희동	서대문구	33920	8811	10403	0	0.458571875	869	14.9	17.2	115.1	2022	9556	11.8	611	676	10	10.334	1527	43419	3.05	14236	929095.2015
2012	홍제1동	서대문구	22327	5981	7197	0	0.453862498	781	16.7	18.4	109.8	1112	4145	10.4	462	611	3	10.334	1072	27841	1.23	22635	598966.731
2012	홍제2동	서대문구	12813	3841	4093	0	0.484118982	366	17.2	17	98.8	571	1623	14.7	343	379	3	9.417	626	15927	1.06	15025	343131.9912
2012	홍제3동	서대문구	16656	4485	4618	0	0.492694716	331	15.7	20.7	131.7	1207	3835	12.2	556	636	3	11.667	952	20292	0.82	24746	436740.3976
2012	홍은1동	서대문구	21295	6205	5674	0	0.522350366	1212	17.3	18.8	109	980	2315	10.2	603	507	1	11.417	1182	26748	1.58	16929	572239.6249
2012	홍은2동	서대문구	24043	6550	5978	0	0.522828863	867	16.3	17.1	104.7	1130	5853	13	784	539	4	10.833	1263	30100	2.06	14612	643271.8862
2012	남가좌1동	서대문구	3510	875	850	0	0.507246377	356	14.3	22.3	155.7	644	1179	3.1	168	183	4	12.917	166	4040	0.49	8245	92782.44991
2012	남가좌2동	서대문구	24750	6669	6630	0	0.501466276	709	16.6	18.1	109.2	1489	4110	12.2	724	805	5	9.833	1460	30972	0.78	39708	665170.3234
2012	북가좌1동	서대문구	8303	2281	2310	0	0.496841647	847	21	14.9	70.8	461	3218	11.7	267	456	4	12.833	559	17067	0.54	31606	221271.6359
2012	북가좌2동	서대문구	27616	7066	7787	0	0.475728809	720	17.3	16.6	95.9	2225	6278	8	843	817	4	14.583	1448	34308	0.85	40362	738447.4922
2012	잠원동	서초구	28692	9465	5017	0	0.653569949	617	20.6	10.2	49.8	2231	15673	14.2	172	376	12	7.417	689	35984	1.76	20445	2214903.242
2012	반포본동	서초구	9808	3930	1564	0	0.71532581	200	25.8	16.5	63.8	644	2296	13.2	9	73	7	9.417	241	13664	1.01	13529	804508.7161
2012	반포1동	서초구	26897	7849	4636	0	0.628674409	518	19.2	9.4	49.1	1524	9872	20.8	196	466	12	6.417	647	34318	1	34318	2014739.245
2012	반포2동	서초구	16792	6769	2788	0	0.708276656	256	26.8	13.3	49.8	405	1990	13.3	13	402	10	8.75	365	21970	1.35	16274	1359538.527
2012	반포3동	서초구	18264	6554	3250	0	0.668502652	391	25.1	12.2	48.6	882	5766	12.5	18	528	8	9.75	452	24456	1.28	19106	1452241.071
2012	반포4동	서초구	15921	5359	3045	0	0.637672537	295	21.3	11.6	54.4	3325	28714	15	56	601	21	8.667	392	20940	1.43	14643	1251187.983
2012	방배본동	서초구	16900	5534	3395	0	0.619778251	349	20.7	13.5	65.1	1585	11363	15	162	95	8	7.25	517	22338	0.67	33340	1330909.8
2012	방배1동	서초구	13860	4127	2921	0	0.585556186	301	15	13.2	87.7	1602	14976	14	176	162	5	7.999	490	17379	0.7	24827	1021209.804
2012	방배4동	서초구	20138	6026	4449	0	0.575274463	450	18.4	13.5	73.2	2315	15252	14.7	213	505	16	7.917	678	26178	0.98	26712	1552352.706
2012	서초1동	서초구	17160	5970	3473	0	0.632214339	371	16.8	12.1	72.1	3138	28304	13.6	226	648	17	8.25	479	21884	1.42	15411	1283432.346
2012	서초2동	서초구	18437	6993	3496	0	0.666698446	310	19.7	12	60.7	4131	46119	15.8	76	704	27	7.833	463	23783	1.24	19180	1414721.435
2012	서초3동	서초구	25215	8696	4984	0	0.635672515	565	13.9	13.3	95.1	6695	63373	12.3	192	615	45	8.334	707	31219	2.93	10655	1865609.065
2012	서초4동	서초구	23178	9779	3665	0	0.727387682	362	24.9	12.2	48.7	2658	26148	17.5	32	114	20	6.999	475	30880	0.88	35091	1837039.611
2012	방배2동	서초구	22334	6364	5900	0	0.518917156	527	14.2	13.6	95.5	1880	16233	11.2	339	744	2	8.083	961	27850	1.93	14430	1653175.613
2012	방배3동	서초구	21108	7561	4442	0	0.629925852	485	14.4	13.5	93.8	1124	10357	11.4	267	575	5	9.917	641	25925	2.4	10802	1556264.706
2012	양재1동	서초구	23820	6971	5980	0	0.538259594	604	20	13.6	67.7	3070	30622	12.7	1537	921	12	8.5	1390	31954	5.76	5548	1791755.248
2012	양재2동	서초구	18779	4409	4906	0	0.473322598	410	16.4	10.3	62.9	4942	45417	13.1	368	604	15	8	710	23386	7.58	3085	1391545.799
2012	내곡동	서초구	4923	1618	865	0	0.651631091	235	13.4	23.3	173.5	451	4487	6.4	621	192	4	12.999	405	5890	12.68	465	353502.5405
2012	금호1가동	성동구	12953	3306	3978	0	0.453871499	424	17.2	16.5	95.6	596	1814	15.8	544	665	1	9.25	746	16087	0.46	34972	444576.3799
2012	금호2.3가동	성동구	16535	4216	4814	0	0.466888151	543	16.4	16.4	99.8	939	2427	13.7	543	496	3	9.833	919	23248	0.64	36325	562124.4591
2012	금호4가동	성동구	11926	2960	3331	0	0.470513432	357	17.5	14.5	83.1	626	1971	14.2	324	349	4	9.917	554	15016	0.84	17876	404616.6152
2012	옥수동	성동구	17857	5364	4573	0	0.539800745	511	17.7	16.5	93.4	710	2565	17.9	323	530	3	8.5	637	20081	1.95	10298	603290.9703
2012	응봉동	성동구	13609	3880	3841	0	0.50252558	323	22.3	15.9	71.4	376	1018	10.1	189	312	1	9.417	573	17579	0.57	30840	483932.7713
2012	성수1가1동	성동구	14348	3512	4061	0	0.463752806	364	17.2	11.8	68.7	1300	5617	10.9	387	351	3	9.999	695	18588	1.98	9388	517063.4479
2012	성수1가2동	성동구	15289	3759	4788	0	0.43980344	387	14.7	12	81.6	1749	11166	10.2	272	482	3	9.334	682	18906	0.89	21243	520080.3141
2012	성수2가1동	성동구	17212	4012	4393	0	0.47733492	519	13.8	12.7	91.8	2207	13272	11.3	537	463	3	9.167	894	21430	1.18	18161	601508.2766
2012	성수2가3동	성동구	10014	2694	2761	0	0.493858845	268	13.7	14.1	103	4660	42946	10.4	154	288	14	9.334	467	12440	1.03	12078	336517.7163
2012	왕십리도선동	성동구	10769	2930	2579	0	0.531856961	435	12.7	18.1	142.6	1579	8455	12.1	563	453	4	8.833	638	13150	0.72	18264	362161.0794
2012	왕십리2동	성동구	13844	3445	3891	0	0.469601963	384	17.1	14.6	85.5	750	2162	11.2	363	396	1	9.334	728	17423	0.41	42495	483027.7115
