year,읍면동명,자치구,선거인수,새누리당,더불어민주당,국민의당,독거노인수,유년부양비,노년부양비,노령화지수,사업체수,종사자수,사업체 창업률,기초수급자인원수,보육시설,금융기관,사업체 평균연령,장애등급별 장애인현황,인구,면적,인구밀도
2016,신길7동,영등포구,10445,2507.0,2601,1095.0,330.0,18.5,13.4,72.7,533,2676.0,14.07,108,301.0,4.0,10.334000000000001,345.0,13031,0.64,20361
2016,대림1동,영등포구,12727,2357.0,2650,1672.0,688.0,10.5,18.4,175.8,1128,4251.0,9.57,466,440.0,4.0,9.75,755.0,17890,0.49,36510
2016,대림2동,영등포구,12272,2087.0,2502,1671.0,667.0,9.8,14.3,146.1,1390,4513.0,15.76,422,400.0,1.0,8.167,718.0,23028,0.55,41869
2016,대림3동,영등포구,21413,4017.0,5618,2651.0,774.0,12.3,14.7,119.4,2807,11203.0,10.01,571,848.0,7.0,12.667,1138.0,30621,1.0,30621
2016,후암동,용산구,15434,2869.0,4074,1176.0,785.0,14.2,19.9,140.9,840,5493.0,11.9,678,642.0,1.0,10.334000000000001,840.0,19308,0.86,22451
2016,용산2가동,용산구,9897,2013.0,2438,823.0,493.0,11.1,20.1,180.7,574,2075.0,14.11,413,272.0,1.0,10.25,491.0,12746,1.96,6503
2016,남영동,용산구,7541,1407.0,1559,584.0,701.0,6.4,20.8,323.7,1673,18172.0,11.18,1104,131.0,9.0,9.417,577.0,8762,1.19,7363
2016,청파동,용산구,17496,2998.0,4356,1518.0,786.0,10.0,17.8,178.7,1915,9433.0,11.7,651,622.0,4.0,10.5,830.0,21913,0.91,24080
2016,원효로1동,용산구,11103,2369.0,3034,945.0,389.0,15.9,15.2,95.5,1843,10407.0,10.96,222,304.0,3.0,9.0,454.0,14717,0.59,24944
2016,원효로2동,용산구,12062,2809.0,3125,1060.0,442.0,18.0,19.1,106.3,1190,7045.0,11.76,322,342.0,5.0,9.999,522.0,15512,0.71,21848
2016,효창동,용산구,7757,1716.0,2104,756.0,247.0,15.0,19.2,128.2,469,2300.0,11.3,138,366.0,1.0,10.667,325.0,9566,0.44,21741
2016,용문동,용산구,10283,2217.0,2889,978.0,345.0,16.3,19.2,117.7,682,1568.0,13.93,246,346.0,4.0,8.75,451.0,12862,0.28,45936
2016,한강로동,용산구,12601,3092.0,2638,764.0,715.0,13.2,22.7,171.1,4892,31880.0,10.53,269,490.0,20.0,9.083,499.0,16463,2.9,5677
2016,이촌1동,용산구,21279,6288.0,4984,1603.0,645.0,25.1,20.0,79.7,823,3825.0,11.06,37,375.0,12.0,11.083,543.0,29134,2.86,10187
2016,이촌2동,용산구,7749,2193.0,1884,650.0,353.0,14.6,23.8,163.2,340,821.0,9.12,94,202.0,4.0,12.083,357.0,9380,1.22,7689
2016,이태원1동,용산구,6837,1517.0,1365,379.0,327.0,10.1,21.6,213.0,1714,8286.0,13.94,157,228.0,7.0,7.8329999999999975,246.0,8806,0.57,15449
2016,이태원2동,용산구,8326,1833.0,1911,496.0,409.0,12.3,22.3,181.4,733,3216.0,14.32,168,147.0,1.0,7.75,344.0,11004,0.86,12795
2016,한남동,용산구,18068,3353.0,3412,1090.0,793.0,12.4,18.4,147.6,2055,16649.0,15.09,441,344.0,12.0,7.999,666.0,23434,3.01,7785
2016,서빙고동,용산구,10439,3298.0,2017,763.0,428.0,17.8,19.0,107.1,415,5077.0,10.84,173,238.0,2.0,11.25,393.0,14507,2.8,5181
2016,보광동,용산구,13984,2916.0,2910,1027.0,662.0,9.8,19.8,201.9,836,2786.0,15.31,599,314.0,2.0,10.083,651.0,16988,0.71,23927
2016,녹번동,은평구,26622,5562.0,6937,0.0,1419.0,13.9,21.1,151.5,1900,9821.0,11.42,888,1225.0,2.0,10.417,1407.0,33068,1.79,18474
2016,응암1동,은평구,24036,4777.0,6601,0.0,868.0,17.2,19.0,110.4,1680,7696.0,10.89,689,1053.0,7.0,10.334000000000001,1189.0,27790,1.2,23158
2016,응암2동,은평구,17017,3399.0,4564,0.0,664.0,20.8,18.0,86.8,610,1823.0,9.34,681,861.0,4.0,12.0,726.0,19972,0.78,25605
2016,응암3동,은평구,22634,4556.0,5546,0.0,1363.0,12.1,24.0,198.6,1815,4965.0,12.95,1252,750.0,4.0,10.167,1277.0,27152,0.63,43098
2016,증산동,은평구,16078,3543.0,4502,0.0,644.0,14.3,20.5,143.9,1130,4192.0,8.58,502,578.0,4.0,11.5,798.0,19422,0.81,23978
2016,수색동,은평구,13479,3246.0,3535,0.0,721.0,12.4,23.0,185.7,727,2695.0,7.84,682,166.0,3.0,13.917,871.0,16048,1.29,12440
2016,신사1동,은평구,22968,4638.0,6576,0.0,756.0,14.8,18.3,123.6,1290,3909.0,9.15,704,920.0,2.0,12.083,1133.0,28410,0.84,33821
2016,신사2동,은평구,17352,3576.0,4763,0.0,701.0,15.1,18.4,121.7,1639,3686.0,4.76,765,650.0,4.0,20.916999999999998,918.0,22255,1.0,22255
2016,역촌동,은평구,39750,7264.0,10441,0.0,1477.0,15.6,18.0,115.7,2523,7933.0,12.01,1506,1549.0,4.0,10.083,2087.0,50604,1.16,43624
2016,갈현2동,은평구,23997,0.0,4480,3395.0,881.0,14.5,17.4,120.0,1594,6148.0,12.92,1002,882.0,3.0,10.167,1196.0,30930,0.96,32219
2016,구산동,은평구,27086,0.0,4668,3907.0,948.0,15.4,20.1,130.1,1209,5252.0,7.78,962,924.0,4.0,13.25,2280.0,34302,1.38,24857
2016,갈현1동,은평구,21045,0.0,3954,3075.0,993.0,12.4,19.4,156.8,1419,4944.0,12.9,1293,795.0,3.0,9.25,1115.0,25974,0.97,26777
2016,진관동,은평구,38907,0.0,9906,6155.0,903.0,26.6,16.5,62.2,1539,8504.0,26.58,716,1801.0,6.0,8.167,1855.0,53811,11.53,4667
2016,불광1동,은평구,34283,0.0,7103,5529.0,1576.0,15.9,20.4,128.1,1640,6326.0,11.28,1064,1163.0,5.0,10.75,1597.0,42833,3.13,13685
2016,불광2동,은평구,24341,0.0,4203,3835.0,1392.0,11.6,22.1,191.3,1347,4290.0,11.88,1405,646.0,2.0,11.833,1451.0,29881,1.38,21653
2016,대조동,은평구,27185,0.0,4909,4107.0,1322.0,12.4,19.7,158.4,2553,8019.0,14.57,1222,1039.0,5.0,9.25,1452.0,33485,0.85,39394
2016,청운효자동,종로구,10745,2852.0,3760,370.0,429.0,17.3,20.4,118.0,1009,6415.0,13.78,188,695.0,4.0,9.917,526.0,14111,2.57,5491
2016,사직동,종로구,8199,2486.0,2383,263.0,383.0,16.5,24.0,144.8,3489,53850.0,12.12,102,818.0,21.0,10.417,315.0,10013,1.23,8141
2016,삼청동,종로구,2442,680.0,707,85.0,156.0,12.7,28.2,221.3,751,4823.0,17.31,50,32.0,5.0,8.0,126.0,3118,1.49,2093
2016,부암동,종로구,8449,2175.0,2806,252.0,319.0,13.4,21.0,156.6,575,3690.0,14.61,140,145.0,2.0,10.25,334.0,11044,2.27,4865
2016,평창동,종로구,15372,4619.0,4571,387.0,615.0,14.8,20.5,138.7,708,2990.0,13.7,124,195.0,5.0,10.25,573.0,19457,8.87,2194
2016,무악동,종로구,6431,1840.0,2241,248.0,205.0,20.3,19.8,97.9,573,1472.0,5.58,129,250.0,1.0,11.999,300.0,8516,0.36,23656
2016,교남동,종로구,3866,852.0,1166,117.0,253.0,12.6,25.9,206.0,302,3612.0,9.93,136,202.0,1.0,13.083,247.0,4748,0.35,13566
2016,가회동,종로구,4100,1107.0,1359,172.0,196.0,12.8,25.4,198.6,770,14215.0,12.47,47,227.0,3.0,8.75,182.0,4780,0.54,8852
2016,종로1.2.3.4가동,종로구,7088,1590.0,1672,177.0,1089.0,7.7,28.3,368.0,15970,110743.0,9.62,563,453.0,54.0,11.25,392.0,8727,2.35,3714
2016,종로5·6가동,종로구,4982,1106.0,1374,157.0,415.0,6.7,24.8,369.2,7691,23392.0,9.36,228,286.0,11.0,9.5,838.0,5775,0.6,9625
2016,이화동,종로구,7471,1476.0,2663,292.0,305.0,9.6,18.0,187.4,1248,16032.0,13.94,184,274.0,7.0,8.75,318.0,8927,0.78,11445
2016,혜화동,종로구,14785,3458.0,5514,559.0,612.0,10.1,15.5,154.2,1736,9026.0,14.34,218,352.0,5.0,8.667,572.0,20405,1.12,18219
2016,창신1동,종로구,5067,1036.0,1511,165.0,414.0,7.9,21.6,273.9,2273,6340.0,11.75,332,180.0,5.0,9.833,300.0,6590,0.31,21258
2016,창신2동,종로구,8385,1525.0,2830,300.0,428.0,8.8,18.6,212.8,872,2429.0,13.19,380,394.0,1.0,9.5,517.0,10701,0.26,41158
2016,창신3동,종로구,6232,1434.0,2234,249.0,215.0,14.4,18.3,127.3,283,874.0,14.13,183,116.0,4.0,9.167,325.0,7753,0.23,33709
2016,숭인1동,종로구,5665,1218.0,1798,185.0,373.0,12.6,19.2,152.4,533,1587.0,12.01,210,218.0,1.0,8.5,282.0,7109,0.23,30909
2016,숭인2동,종로구,8481,1594.0,2521,311.0,667.0,7.4,19.6,263.8,1881,6819.0,13.5,303,102.0,4.0,10.083,472.0,10148,0.35,28994
2016,응봉동,중구,13123,3262.0,3483,1093.0,423.0,21.2,18.7,88.2,375,1037.0,8.8,189,595.5,4.0,10.75,536.0,16921,0.57,29686
2016,성수1가1동,중구,13665,2952.0,3302,1067.0,452.0,14.0,13.8,99.0,1546,7815.0,9.12,387,595.5,4.0,10.417,612.0,17231,1.98,8703
2016,성수1가2동,중구,14294,3150.0,4050,1175.0,442.0,13.4,14.6,108.7,2198,17103.0,10.78,272,595.5,4.0,9.25,577.0,17024,0.89,19128
2016,성수2가1동,중구,16118,3583.0,3274,1238.0,677.0,11.3,16.4,144.8,2626,18337.0,10.89,537,595.5,4.0,9.833,862.0,19378,1.18,16422
2016,성수2가3동,중구,9981,2410.0,2384,790.0,335.0,11.2,16.5,146.5,5056,45871.0,9.97,154,595.5,4.0,9.75,455.0,12142,1.03,11788
2016,왕십리도선동,중구,16776,3827.0,4350,1311.0,685.0,15.7,15.8,100.7,1906,11693.0,15.16,563,595.5,4.0,8.083,888.0,22878,0.72,31775
2016,왕십리2동,중구,13216,2836.0,3536,1116.0,546.0,14.5,17.0,117.1,780,2440.0,12.95,363,595.5,4.0,9.833,653.0,16917,0.41,41261
2016,행당1동,중구,12219,2975.0,3244,879.0,511.0,12.6,18.0,142.4,1451,8783.0,16.68,327,595.5,4.0,7.9170000000000025,557.0,14708,0.59,24929
2016,행당2동,중구,19798,4778.0,6198,1462.0,616.0,20.1,16.8,83.5,582,1927.0,13.06,521,595.5,4.0,8.5,879.0,25748,0.42,61305
2016,마장동,중구,19728,5008.0,5064,1426.0,734.0,13.1,17.4,133.0,3238,11683.0,9.45,650,595.5,4.0,10.5,1133.0,24569,1.06,23178
2016,사근동,중구,9615,1940.0,2810,658.0,338.0,8.0,13.5,168.3,1088,11474.0,16.27,170,595.5,4.0,8.25,403.0,12722,1.11,11461
2016,송정동,중구,9614,2058.0,2159,784.0,361.0,11.3,15.9,140.6,695,2453.0,9.5,491,595.5,4.0,10.667,536.0,12005,0.68,17654
2016,용답동,중구,13504,2801.0,3190,1040.0,665.0,9.8,17.3,177.3,2055,15156.0,10.85,742,595.5,4.0,9.917,806.0,17059,2.32,7353
2016,소공동,중구,1102,241.0,158,183.0,54.0,15.6,11.2,71.6,3929,65041.0,8.55,16,526.0,37.0,10.833,38.0,2596,0.95,2733
2016,회현동,중구,4891,1065.0,385,720.0,461.0,8.5,29.7,350.0,9697,52540.0,9.27,486,239.0,25.0,10.583,336.0,6128,0.84,7295
2016,명동,중구,2538,546.0,303,362.0,157.0,8.5,24.6,288.1,6778,115866.0,11.12,57,404.0,75.0,10.417,117.0,3524,0.99,3560
2016,필동,중구,3866,929.0,538,756.0,228.0,9.1,19.6,215.5,3159,24075.0,8.39,94,128.0,7.0,10.5,190.0,5120,1.14,4491
2016,장충동,중구,4413,826.0,732,873.0,187.0,9.1,16.2,178.7,911,9874.0,9.88,94,116.0,5.0,10.5,213.0,5845,1.36,4298
2016,광희동,중구,4332,1028.0,398,770.0,352.0,8.1,23.2,285.3,9380,38813.0,13.41,122,219.0,16.0,9.583,251.0,6031,0.74,8150
2016,을지로동,중구,1655,409.0,138,271.0,224.0,5.8,31.9,549.4,9442,29762.0,4.78,84,131.0,11.0,12.833,99.0,1826,0.6,3043
2016,신당동,중구,6765,1349.0,688,1345.0,385.0,7.9,15.8,199.8,12117,27836.0,15.7,248,163.0,7.0,5.8329999999999975,377.0,9429,0.55,17144
2016,다산동,중구,12804,2588.0,1522,2862.0,503.0,10.9,18.9,173.2,1387,9577.0,10.09,360,309.0,4.0,9.167,670.0,15956,0.51,31286
2016,약수동,중구,15496,3594.0,2009,3693.0,755.0,15.1,23.6,155.7,854,3563.0,11.48,585,514.0,2.0,9.334,888.0,18796,0.48,39158
2016,청구동,중구,12568,2961.0,1774,2871.0,601.0,13.7,20.7,150.9,765,3856.0,7.71,489,264.0,1.0,10.334000000000001,658.0,15233,0.34,44803
2016,신당5동,중구,8377,1578.0,891,1864.0,411.0,13.1,19.2,146.8,1283,3942.0,9.28,266,317.0,2.0,8.167,459.0,10164,0.39,26062
2016,동화동,중구,9189,2166.0,1130,2183.0,256.0,15.9,18.1,113.5,970,4035.0,12.47,153,306.0,2.0,8.167,443.0,11642,0.26,44777
2016,황학동,중구,10508,1950.0,1257,2116.0,514.0,11.6,16.7,143.6,1963,6435.0,7.79,381,230.0,5.0,10.667,542.0,13217,0.33,40052
2016,중림동,중구,7193,1581.0,992,1548.0,440.0,13.2,23.7,179.6,1005,7677.0,11.54,431,270.0,2.0,10.334000000000001,438.0,8902,0.48,18546
2016,금호1가동,중구,10906,2394.0,1722,1997.0,512.0,15.4,19.9,129.4,535,1685.0,10.47,544,595.5,4.0,10.083,620.0,13419,0.46,29172
2016,금호2.3가동,중구,18222,3741.0,2550,3766.0,654.0,15.5,18.5,119.5,1008,2758.0,13.49,543,595.5,4.0,10.25,968.0,25038,0.64,39122
2016,금호4가동,중구,11795,2378.0,1842,2353.0,478.0,17.8,18.2,102.2,617,1786.0,12.16,324,595.5,4.0,10.083,499.0,14557,0.84,17330
2016,옥수동,중구,18401,4366.0,2936,3423.0,596.0,18.9,17.2,91.1,825,3046.0,14.91,323,595.5,4.0,8.5,680.0,24845,1.95,12741
2016,면목본동,중랑구,30149,4798.0,8270,2095.0,1324.0,11.3,17.0,150.9,2498,7459.0,14.13,1423,873.0,3.0,8.334,1646.0,36839,1.01,36474
2016,면목2동,중랑구,22104,3516.0,5818,1589.0,1012.0,13.5,17.2,127.4,2053,6620.0,11.93,937,821.0,1.0,8.917,1279.0,27424,0.73,37567
2016,면목3.8동,중랑구,23322,3836.0,6687,1509.0,1125.0,11.1,18.9,169.1,2090,7040.0,14.02,1107,905.0,1.0,8.5,1272.0,28137,1.67,16849
2016,면목4동,중랑구,18179,3085.0,5374,1353.0,892.0,13.4,19.1,142.0,1102,3702.0,11.07,1110,619.0,4.0,8.833,1271.0,21957,1.1,19961
2016,면목5동,중랑구,9386,1434.0,2628,633.0,405.0,13.3,18.3,137.0,873,2976.0,10.31,407,371.0,2.0,8.999,529.0,10824,0.64,16913
2016,면목7동,중랑구,19706,3340.0,5843,1239.0,854.0,11.9,19.5,164.2,1512,4175.0,12.63,649,638.0,2.0,9.0,1035.0,23357,0.87,26847
2016,상봉2동,중랑구,16067,2542.0,4012,1117.0,777.0,9.2,16.3,178.1,2131,9451.0,15.06,568,439.0,4.0,7.999,861.0,19050,0.68,28015
2016,망우3동,중랑구,15293,2568.0,3942,975.0,794.0,12.6,18.5,147.2,1107,3728.0,11.2,1084,604.0,1.0,8.667,957.0,18741,0.99,18930
2016,상봉1동,중랑구,20177,4110.0,5309,1623.0,721.0,16.5,15.1,91.7,1124,6360.0,12.1,1174,656.0,4.0,8.917,1420.0,26152,0.85,30767
2016,중화1동,중랑구,17246,3479.0,4430,1524.0,591.0,14.8,17.1,115.6,1061,3715.0,11.4,488,645.0,1.0,9.083,861.0,21285,0.68,31301
2016,중화2동,중랑구,24359,4508.0,4851,1964.0,1380.0,9.2,19.0,206.6,2126,7516.0,12.46,1332,574.0,4.0,9.167,1510.0,28578,0.98,29161
2016,묵1동,중랑구,27581,5769.0,7291,2472.0,852.0,16.3,17.3,106.5,1471,5369.0,12.17,646,1051.0,3.0,8.667,1337.0,34516,1.2,28763
2016,묵2동,중랑구,16180,3168.0,3888,1351.0,652.0,13.5,17.5,129.7,1815,4712.0,9.97,609,517.0,2.0,9.917,869.0,20250,0.7,28929
2016,망우본동,중랑구,27695,6104.0,5647,2040.0,1292.0,11.8,18.5,156.4,3871,12246.0,9.51,1265,991.0,5.0,10.5,1722.0,33033,2.88,11470
2016,신내1동,중랑구,31329,7003.0,8803,2452.0,794.0,21.0,17.1,81.7,1945,9956.0,11.98,863,1514.0,2.0,9.25,1892.0,42023,2.53,16610
2016,신내2동,중랑구,19790,4508.0,5982,1610.0,719.0,17.2,17.2,100.3,1136,6165.0,10.83,1041,748.0,3.0,9.167,1421.0,23511,0.99,23748
2012,신사동,강남구,16599,5826.0,2436,0.0,361.0,16.2,15.1,92.8,4423,26400.0,18.5,128,211.0,17.0,7.1670000000000025,825.5,20306,1.89,10744
2012,신사동,관악구,20923,3501.0,0,3951.0,607.0,12.4,11.7,94.5,1498,4940.0,17.6,661,579.0,1.0,6.1670000000000025,415.0,26716,0.54,49474
2012,논현1동,강남구,23621,4764.0,4152,0.0,443.0,8.4,9.6,113.8,5049,37939.0,16.3,356,416.0,17.0,6.9170000000000025,692.0,26651,1.25,21321
2012,논현2동,강남구,19307,5199.0,3338,0.0,354.0,13.0,12.3,94.6,5086,53983.0,14.8,319,246.0,31.0,7.417000000000002,555.0,22658,1.46,15519
2012,압구정동,강남구,23307,10132.0,2406,0.0,619.0,21.2,17.4,82.1,3983,26298.0,18.3,48,291.0,37.0,6.6670000000000025,519.0,29630,2.53,11711
2012,청담동,강남구,25247,8772.0,3878,0.0,463.0,17.4,12.6,72.3,3672,37003.0,17.1,210,545.0,21.0,7.25,673.0,31791,2.33,13644
2012,삼성1동,강남구,12513,4550.0,1982,0.0,225.0,16.0,12.4,77.6,3657,57706.0,13.2,107,653.0,38.0,8.833,367.0,16190,1.94,8345
2012,삼성2동,강남구,25495,7897.0,4624,0.0,421.0,19.5,10.0,51.1,3054,30856.0,16.9,324,711.0,22.0,7.5,670.0,32721,1.24,26388
2012,역삼1동,강남구,31451,6115.0,5560,0.0,533.0,8.2,8.9,108.4,11473,133384.0,18.3,415,656.0,66.0,6.999,824.0,36194,2.35,15402
2012,역삼2동,강남구,26460,8076.0,4932,0.0,451.0,21.8,9.9,45.3,2799,37603.0,17.3,343,437.0,21.0,7.667000000000002,707.0,35480,1.15,30852
2012,도곡1동,강남구,18047,6872.0,3583,0.0,342.0,17.1,10.8,63.2,1426,13664.0,14.8,83,411.0,13.0,7.582999999999997,452.0,22978,1.02,22527
2012,도곡2동,강남구,25888,11890.0,3252,0.0,409.0,21.0,11.4,54.1,1698,16951.0,12.5,37,290.0,24.0,7.667000000000002,499.0,34429,1.02,33754
2012,대치1동,강남구,14032,6916.0,2077,0.0,146.0,23.3,8.8,37.8,1040,6289.0,16.5,18,180.0,19.0,7.0,250.0,20603,0.79,26080
2012,대치2동,강남구,31950,13915.0,6028,0.0,431.0,15.8,8.9,56.5,3200,48576.0,13.7,141,414.0,28.0,8.75,750.0,43193,2.0,21597
2012,대치4동,강남구,17748,4454.0,3664,0.0,298.0,11.3,8.3,73.6,3272,31940.0,18.7,229,497.0,22.0,6.1670000000000025,426.0,22315,0.73,30568
2012,개포1동,강남구,18502,6878.0,4436,0.0,541.0,13.4,12.2,91.0,448,1291.0,8.5,483,225.0,3.0,11.25,685.0,23353,1.27,18388
2012,개포2동,강남구,26374,9177.0,6951,0.0,471.0,18.0,8.4,46.5,1047,3810.0,13.9,292,300.0,7.0,9.167,811.0,34999,2.51,13944
2012,개포4동,강남구,18800,5424.0,4559,0.0,358.0,16.8,9.8,58.2,3307,13458.0,9.4,450,807.0,5.0,9.833,669.0,23897,1.49,16038
2012,일원본동,강남구,17255,6988.0,4130,0.0,300.0,21.6,8.5,39.4,481,8005.0,9.8,51,706.0,6.0,9.999,584.0,23210,2.58,8996
2012,일원1동,강남구,15235,4264.0,4299,0.0,493.0,14.5,14.2,98.3,868,4248.0,12.3,1285,486.0,3.0,8.0,1107.0,18954,0.92,20602
2012,일원2동,강남구,15128,5146.0,4262,0.0,455.0,16.4,11.7,71.0,573,5505.0,12.2,957,419.0,4.0,9.667,1180.0,19212,1.24,15494
2012,수서동,강남구,14803,4510.0,4031,0.0,785.0,10.4,20.5,196.6,1492,14416.0,12.4,2853,375.0,4.0,8.083,2051.0,16831,1.43,11770
2012,세곡동,강남구,8733,2904.0,2136,0.0,252.0,26.1,20.1,77.0,400,1881.0,15.3,1756,749.0,4.0,9.083,754.0,14400,6.36,2264
2012,강일동,강동구,24432,6402.0,7563,0.0,329.0,30.4,13.8,45.5,603,10962.0,18.1,970,1477.0,4.0,8.25,1545.0,34701,2.8,12393
2012,상일동,강동구,21782,6735.0,5444,0.0,412.0,16.4,10.0,60.7,1237,5238.0,11.3,184,524.0,2.0,12.25,991.0,27912,2.66,10493
2012,명일1동,강동구,21858,7119.0,5508,0.0,467.0,19.9,10.9,54.7,1650,4937.0,14.4,250,900.0,8.0,8.167,843.0,28642,0.61,46954
2012,명일2동,강동구,14539,5649.0,3526,0.0,201.0,16.6,9.4,56.5,1265,4869.0,17.0,136,299.0,8.0,7.334,494.0,19064,0.97,19654
2012,고덕1동,강동구,15521,4329.0,4012,0.0,330.0,21.8,10.8,49.4,577,1878.0,8.0,231,565.0,4.0,12.334,575.0,17558,1.73,10149
2012,고덕2동,강동구,14539,3802.0,3566,0.0,423.0,14.6,12.2,83.4,1927,3795.0,3.3,475,431.0,2.0,20.417,923.0,18163,2.01,9036
2012,암사1동,강동구,31356,7458.0,7920,0.0,821.0,16.5,12.5,75.6,1947,4984.0,15.4,1345,1181.0,4.0,9.083,1617.0,39384,1.01,38994
2012,암사2동,강동구,12637,3412.0,3829,0.0,824.0,22.8,10.7,47.1,784,3170.0,12.0,88,646.0,3.0,9.25,496.0,16530,1.18,14008
2012,암사3동,강동구,14386,5020.0,4019,0.0,232.0,23.5,10.0,42.3,575,2019.0,7.8,83,446.0,4.0,10.667,572.0,19083,2.51,7603
2012,길동,강동구,41419,10310.0,10470,0.0,508.0,15.7,11.5,73.4,3868,18786.0,15.3,895,1521.0,9.0,8.417,1950.0,51382,1.61,31914
2012,천호1동,강동구,25605,5686.0,6832,0.0,194.0,14.7,13.2,89.5,1555,5296.0,13.4,862,792.0,2.0,9.917,1371.0,32013,0.71,45089
2012,천호2동,강동구,31406,6563.0,8309,0.0,186.0,14.0,13.7,98.0,3404,13651.0,16.2,1299,1014.0,7.0,8.167,1847.0,38480,1.57,24510
2012,천호3동,강동구,22827,4972.0,6021,0.0,692.0,11.8,13.9,117.6,1862,6456.0,14.7,960,621.0,3.0,8.833,1338.0,26970,0.79,34139
2012,성내1동,강동구,15746,4039.0,4898,0.0,1023.0,19.5,11.4,58.2,2137,14744.0,13.7,170,721.0,7.0,8.5,588.0,20147,0.58,34736
2012,성내2동,강동구,22559,4940.0,6552,0.0,760.0,12.7,13.2,104.1,1954,7849.0,17.0,667,704.0,4.0,7.999,1151.0,27162,0.67,40540
2012,성내3동,강동구,20445,4598.0,6019,0.0,255.0,15.4,11.4,74.1,2372,10355.0,14.1,357,714.0,6.0,7.75,890.0,25623,0.71,36089
2012,둔촌1동,강동구,15211,5102.0,4243,0.0,665.0,15.9,7.9,49.6,402,1390.0,9.7,77,112.0,2.0,12.417,455.0,20258,0.92,22020
2012,둔촌2동,강동구,23225,6186.0,6928,0.0,453.0,17.4,11.4,65.4,1575,9051.0,13.8,445,781.0,7.0,8.999,1003.0,29655,1.54,19256
2012,번1동,강북구,17294,3430.0,4539,0.0,604.0,13.6,16.0,117.8,1797,8763.0,16.4,717,621.0,4.0,7.334,944.0,21222,0.55,38585
2012,번2동,강북구,16259,3484.0,4636,0.0,617.0,16.1,19.4,120.3,669,3665.0,10.8,1303,556.0,4.0,9.75,1355.0,19877,1.25,15902
2012,수유1동,강북구,19310,4152.0,4990,0.0,762.0,14.4,17.7,123.1,1601,5376.0,11.9,1113,929.0,4.0,9.083,1181.0,23557,1.07,22016
2012,수유2동,강북구,19189,4991.0,5423,0.0,676.0,15.1,20.1,132.9,1340,3853.0,14.9,928,906.0,2.0,8.417,1069.0,23347,0.73,31982
2012,수유3동,강북구,20317,4424.0,5210,0.0,767.0,12.2,17.6,144.6,2484,8736.0,18.7,895,544.0,8.0,6.6670000000000025,1143.0,24201,0.86,28141
2012,우이동,강북구,17829,4426.0,4472,0.0,671.0,15.7,21.7,138.1,979,3511.0,13.5,807,749.0,1.0,9.25,982.0,21734,10.95,1985
2012,인수동,강북구,27638,6283.0,7073,0.0,1100.0,15.2,19.8,130.5,1623,5956.0,11.8,1636,622.0,1.0,8.917,1669.0,33926,2.93,11579
2012,삼양동,강북구,25676,5135.0,6654,0.0,990.0,18.2,16.8,92.7,1255,3305.0,15.5,1491,902.0,4.0,8.5,1641.0,31872,0.95,33549
2012,미아동,강북구,20050,4366.0,5497,0.0,739.0,12.4,16.3,131.5,1952,6044.0,14.7,744,483.0,4.0,7.25,1118.0,24615,0.73,33719
2012,송중동,강북구,29001,6041.0,7505,0.0,941.0,14.0,17.3,123.8,1994,7986.0,13.0,948,909.0,2.0,7.5,1598.0,33998,1.22,27867
2012,송천동,강북구,26888,5684.0,7165,0.0,1184.0,13.2,18.4,138.8,2246,7511.0,12.1,1189,860.0,6.0,8.917,1662.0,32293,0.88,36697
2012,삼각산동,강북구,24703,5918.0,7695,0.0,505.0,28.7,11.9,41.3,730,2165.0,18.2,1084,1292.0,4.0,7.1670000000000025,1237.0,34542,0.62,55713
2012,번3동,강북구,17311,3994.0,5212,0.0,607.0,17.8,22.5,126.0,815,2637.0,9.9,2184,500.0,1.0,9.334,2042.0,21309,0.86,24778
2012,등촌2동,강서구,17590,4910.0,4600,0.0,309.0,16.0,11.0,68.7,734,3051.0,13.1,262,421.0,2.0,10.167,718.0,22254,0.92,24189
2012,화곡본동,강서구,29021,5112.0,7865,0.0,605.0,19.4,10.9,56.3,1377,3881.0,14.7,1189,1082.0,2.0,9.5,1455.0,37006,1.11,33339
2012,화곡1동,강서구,42481,8336.0,10625,0.0,901.0,13.3,12.5,93.7,3016,8280.0,14.1,1081,1293.0,3.0,8.083,2127.0,52354,1.12,46745
2012,화곡2동,강서구,16162,3166.0,4051,0.0,350.0,19.9,11.9,60.0,863,2388.0,13.6,560,750.0,4.0,9.167,809.0,20661,0.47,43960
2012,화곡3동,강서구,19644,5647.0,4713,0.0,391.0,14.6,13.3,91.2,1196,4492.0,15.6,361,759.0,3.0,7.832999999999997,870.0,24262,0.51,47573
2012,화곡4동,강서구,18646,3715.0,4627,0.0,493.0,15.7,12.5,79.7,1471,3891.0,15.9,560,855.0,3.0,8.167,944.0,23405,0.82,28543
2012,화곡6동,강서구,19997,5156.0,5087,0.0,439.0,16.7,11.6,69.8,1773,10913.0,18.2,536,764.0,6.0,7.5,995.0,25446,1.11,22924
2012,화곡8동,강서구,22408,4323.0,5952,0.0,515.0,16.8,12.7,75.6,1216,3127.0,14.2,594,902.0,3.0,8.5,1057.0,27744,0.53,52347
2012,우장산동,강서구,30047,8221.0,7973,0.0,535.0,21.6,10.4,48.1,1621,6050.0,16.0,321,1031.0,9.0,8.5,1207.0,39848,1.36,29300
